poverty_female,poverty_male,poverty_family,Year
150.0,66.0,37.0,2020
4317.0,3151.0,1429.0,2020
2477.0,1838.0,895.0,2020
1916.0,1281.0,620.0,2020
2440.0,2324.0,933.0,2020
70.0,56.0,18.0,2020
0.0,61.0,8.0,2020
47.0,36.0,19.0,2020
269.0,209.0,64.0,2020
515.0,217.0,75.0,2020
1009.0,768.0,310.0,2020
70.0,142.0,47.0,2020
4467.0,3208.0,1288.0,2020
396.0,343.0,95.0,2020
28.0,2.0,14.0,2020
218.0,92.0,19.0,2020
0.0,0.0,0.0,2020
0.0,0.0,0.0,2020
2862.0,1742.0,736.0,2020
3229.0,2853.0,1060.0,2020
85.0,52.0,23.0,2020
551.0,526.0,184.0,2020
17.0,75.0,22.0,2020
677.0,259.0,104.0,2020
752.0,382.0,155.0,2020
2630.0,2059.0,998.0,2020
0.0,0.0,0.0,2020
468.0,391.0,141.0,2020
17.0,0.0,0.0,2020
0.0,0.0,0.0,2020
115.0,31.0,26.0,2020
480.0,250.0,186.0,2020
38.0,11.0,0.0,2020
142.0,64.0,28.0,2020
21.0,9.0,0.0,2020
714.0,604.0,197.0,2020
202.0,108.0,50.0,2020
486.0,377.0,151.0,2020
89.0,112.0,60.0,2020
167.0,217.0,100.0,2020
495.0,479.0,243.0,2020
2715.0,2082.0,838.0,2020
204.0,135.0,52.0,2020
237.0,112.0,87.0,2020
356.0,324.0,134.0,2020
1311.0,818.0,547.0,2020
278.0,191.0,131.0,2020
59.0,62.0,11.0,2020
929.0,906.0,286.0,2020
0.0,0.0,0.0,2020
1112.0,914.0,400.0,2020
163.0,132.0,43.0,2020
0.0,0.0,0.0,2020
13.0,16.0,0.0,2020
0.0,0.0,0.0,2020
520.0,161.0,92.0,2020
58.0,91.0,44.0,2020
65.0,53.0,26.0,2020
394.0,441.0,30.0,2020
4.0,6.0,0.0,2020
103.0,62.0,18.0,2020
547.0,335.0,250.0,2020
123.0,69.0,37.0,2020
18.0,3.0,3.0,2020
109.0,80.0,28.0,2020
0.0,0.0,0.0,2020
111.0,106.0,53.0,2020
10.0,3.0,1.0,2020
12.0,31.0,12.0,2020
535.0,482.0,244.0,2020
171.0,118.0,51.0,2020
25.0,9.0,3.0,2020
19.0,12.0,4.0,2020
0.0,0.0,0.0,2020
10.0,15.0,4.0,2020
59.0,74.0,18.0,2020
66.0,40.0,22.0,2020
80.0,20.0,17.0,2020
137.0,53.0,73.0,2020
22.0,39.0,9.0,2020
45.0,33.0,23.0,2020
50.0,36.0,25.0,2020
0.0,12.0,5.0,2020
187.0,125.0,80.0,2020
19.0,24.0,6.0,2020
5.0,1.0,0.0,2020
0.0,3.0,0.0,2020
12.0,18.0,10.0,2020
14.0,18.0,5.0,2020
244.0,126.0,118.0,2020
42.0,45.0,7.0,2020
0.0,0.0,0.0,2020
699.0,837.0,316.0,2020
111.0,131.0,53.0,2020
2220.0,1568.0,625.0,2020
1206.0,966.0,498.0,2020
935.0,1059.0,340.0,2020
2566.0,1974.0,742.0,2020
2745.0,2334.0,897.0,2020
2516.0,2011.0,659.0,2020
1000.0,1535.0,538.0,2020
4924.0,3861.0,1525.0,2020
934.0,524.0,305.0,2020
2234.0,1976.0,666.0,2020
1040.0,515.0,286.0,2020
1536.0,810.0,313.0,2020
1945.0,1539.0,920.0,2020
436.0,413.0,200.0,2020
3198.0,2043.0,897.0,2020
1094.0,822.0,198.0,2020
5878.0,5413.0,1510.0,2020
3404.0,3311.0,1011.0,2020
2074.0,1450.0,619.0,2020
2924.0,2688.0,697.0,2020
2011.0,1372.0,472.0,2020
1587.0,1407.0,486.0,2020
782.0,456.0,219.0,2020
202.0,132.0,42.0,2020
49.0,32.0,6.0,2020
244.0,157.0,40.0,2020
33.0,24.0,10.0,2020
1836.0,1698.0,681.0,2020
167.0,102.0,34.0,2020
8.0,11.0,0.0,2020
375.0,283.0,100.0,2020
151.0,296.0,57.0,2020
54.0,66.0,26.0,2020
1164.0,1040.0,413.0,2020
2009.0,1837.0,611.0,2020
2964.0,3039.0,901.0,2020
78.0,75.0,22.0,2020
138.0,68.0,45.0,2020
15.0,25.0,12.0,2020
1793.0,1486.0,543.0,2020
47.0,79.0,45.0,2020
37.0,80.0,20.0,2020
1842.0,1265.0,579.0,2020
66.0,32.0,19.0,2020
1661.0,1002.0,319.0,2020
105.0,113.0,38.0,2020
499.0,384.0,151.0,2020
1075.0,858.0,262.0,2020
2845.0,1841.0,978.0,2020
1174.0,827.0,355.0,2020
24.0,22.0,0.0,2020
65.0,53.0,19.0,2020
180.0,98.0,61.0,2020
412.0,240.0,142.0,2020
2020.0,1640.0,597.0,2020
105.0,136.0,35.0,2020
58.0,13.0,11.0,2020
306.0,246.0,156.0,2020
39.0,11.0,7.0,2020
45.0,58.0,23.0,2020
58.0,99.0,25.0,2020
1981.0,1192.0,588.0,2020
5.0,2.0,0.0,2020
950.0,812.0,351.0,2020
38.0,49.0,7.0,2020
72.0,82.0,28.0,2020
101.0,50.0,16.0,2020
5.0,2.0,0.0,2020
16.0,39.0,6.0,2020
15.0,19.0,10.0,2020
281.0,137.0,91.0,2020
38.0,40.0,20.0,2020
1.0,5.0,1.0,2020
77.0,102.0,35.0,2020
46.0,27.0,23.0,2020
45.0,32.0,14.0,2020
34.0,32.0,22.0,2020
22.0,29.0,8.0,2020
42.0,34.0,20.0,2020
39.0,31.0,12.0,2020
8.0,13.0,5.0,2020
24.0,21.0,8.0,2020
211.0,241.0,114.0,2020
10.0,47.0,9.0,2020
43.0,45.0,18.0,2020
1217.0,1226.0,532.0,2020
783.0,640.0,101.0,2020
1951.0,1345.0,525.0,2020
387.0,195.0,103.0,2020
256.0,178.0,133.0,2020
60.0,37.0,28.0,2020
51.0,46.0,25.0,2020
45.0,39.0,14.0,2020
20.0,64.0,14.0,2020
44.0,28.0,22.0,2020
26.0,22.0,19.0,2020
74.0,40.0,37.0,2020
45.0,68.0,23.0,2020
19.0,19.0,3.0,2020
49.0,1.0,9.0,2020
35.0,19.0,12.0,2020
182.0,88.0,51.0,2020
284.0,204.0,41.0,2020
998.0,368.0,196.0,2020
160.0,141.0,72.0,2020
279.0,27.0,101.0,2020
10.0,2.0,5.0,2020
449.0,118.0,110.0,2020
48.0,37.0,13.0,2020
65.0,72.0,26.0,2020
113.0,49.0,29.0,2020
32.0,13.0,11.0,2020
107.0,173.0,67.0,2020
662.0,537.0,195.0,2020
51.0,65.0,5.0,2020
8.0,17.0,6.0,2020
18.0,56.0,11.0,2020
13.0,0.0,9.0,2020
2757.0,2148.0,975.0,2020
133.0,94.0,48.0,2020
203.0,199.0,108.0,2020
0.0,18.0,0.0,2020
48.0,30.0,0.0,2020
113.0,151.0,46.0,2020
1136.0,1017.0,475.0,2020
124.0,163.0,40.0,2020
1082.0,892.0,402.0,2020
50.0,34.0,18.0,2020
0.0,0.0,0.0,2020
42.0,20.0,21.0,2020
7.0,7.0,7.0,2020
59.0,55.0,21.0,2020
10.0,0.0,0.0,2020
0.0,0.0,0.0,2020
8.0,0.0,0.0,2020
68.0,0.0,0.0,2020
56.0,17.0,11.0,2020
0.0,0.0,0.0,2020
0.0,51.0,0.0,2020
107.0,69.0,30.0,2020
42.0,26.0,0.0,2020
4.0,0.0,0.0,2020
92.0,141.0,52.0,2020
425.0,230.0,137.0,2020
258.0,269.0,131.0,2020
1000.0,597.0,383.0,2020
1552.0,639.0,435.0,2020
66.0,75.0,26.0,2020
60.0,16.0,9.0,2020
54.0,18.0,16.0,2020
113.0,129.0,48.0,2020
240.0,158.0,92.0,2020
102.0,84.0,33.0,2020
532.0,630.0,100.0,2020
1954.0,1504.0,805.0,2020
132.0,181.0,68.0,2020
36.0,69.0,6.0,2020
876.0,796.0,219.0,2020
1465.0,960.0,402.0,2020
2830.0,2179.0,844.0,2020
808.0,756.0,432.0,2020
1105.0,935.0,350.0,2020
846.0,791.0,286.0,2020
18.0,7.0,7.0,2020
0.0,0.0,0.0,2020
35.0,21.0,0.0,2020
13.0,19.0,6.0,2020
296.0,292.0,129.0,2020
37.0,54.0,18.0,2020
918.0,535.0,411.0,2020
63.0,28.0,6.0,2020
307.0,203.0,69.0,2020
1014.0,668.0,307.0,2020
112.0,89.0,43.0,2020
157.0,58.0,42.0,2020
14.0,10.0,5.0,2020
17.0,14.0,8.0,2020
24.0,9.0,0.0,2020
38.0,38.0,20.0,2020
3.0,10.0,4.0,2020
9.0,15.0,4.0,2020
15.0,24.0,10.0,2020
28.0,36.0,8.0,2020
97.0,68.0,14.0,2020
8.0,5.0,4.0,2020
4.0,13.0,1.0,2020
28.0,41.0,9.0,2020
56.0,77.0,38.0,2020
101.0,39.0,9.0,2020
26.0,19.0,13.0,2020
1377.0,1407.0,307.0,2020
774.0,835.0,327.0,2020
549.0,551.0,219.0,2020
0.0,12.0,0.0,2020
40.0,9.0,9.0,2020
395.0,300.0,116.0,2020
1404.0,987.0,428.0,2020
601.0,603.0,180.0,2020
0.0,0.0,0.0,2020
0.0,0.0,0.0,2020
5.0,10.0,4.0,2020
121.0,176.0,48.0,2020
0.0,0.0,0.0,2020
57.0,47.0,9.0,2020
114.0,137.0,72.0,2020
38.0,3.0,0.0,2020
24.0,29.0,11.0,2020
4.0,3.0,0.0,2020
50.0,53.0,0.0,2020
62.0,85.0,9.0,2020
257.0,204.0,58.0,2020
16.0,38.0,18.0,2020
26.0,22.0,8.0,2020
121.0,53.0,34.0,2020
4.0,0.0,0.0,2020
83.0,126.0,0.0,2020
542.0,752.0,153.0,2020
0.0,0.0,0.0,2020
133.0,59.0,34.0,2020
3.0,8.0,3.0,2020
848.0,635.0,205.0,2020
41.0,29.0,19.0,2020
4.0,48.0,4.0,2020
9.0,12.0,6.0,2020
8.0,11.0,1.0,2020
17.0,16.0,4.0,2020
2488.0,2019.0,866.0,2020
3045.0,2122.0,1138.0,2020
2925.0,1663.0,1077.0,2020
3474.0,3581.0,1286.0,2020
2470.0,2745.0,617.0,2020
323.0,195.0,104.0,2020
903.0,672.0,324.0,2020
3743.0,2511.0,1195.0,2020
4445.0,3447.0,1436.0,2020
1573.0,1457.0,646.0,2020
1209.0,1486.0,493.0,2020
10.0,11.0,9.0,2020
670.0,676.0,254.0,2020
77.0,43.0,20.0,2020
992.0,820.0,295.0,2020
20.0,31.0,16.0,2020
66.0,180.0,71.0,2020
731.0,525.0,194.0,2020
290.0,133.0,80.0,2020
4843.0,4158.0,1674.0,2020
1099.0,779.0,419.0,2020
3497.0,2283.0,1163.0,2020
1259.0,1142.0,553.0,2020
85.0,67.0,32.0,2020
2055.0,1862.0,832.0,2020
0.0,0.0,0.0,2020
238.0,179.0,110.0,2020
64.0,102.0,49.0,2020
776.0,494.0,255.0,2020
1952.0,1724.0,726.0,2020
628.0,350.0,168.0,2020
1214.0,892.0,425.0,2020
441.0,1327.0,41.0,2020
4288.0,4035.0,1836.0,2020
1745.0,1183.0,602.0,2020
9471.0,7907.0,3373.0,2020
14.0,0.0,0.0,2020
3428.0,2806.0,1186.0,2020
3479.0,2167.0,1193.0,2020
2592.0,2230.0,946.0,2020
5584.0,3560.0,1736.0,2020
1329.0,1026.0,529.0,2020
5269.0,4548.0,1636.0,2020
4688.0,3354.0,1685.0,2020
4851.0,4394.0,1993.0,2020
1566.0,2198.0,751.0,2020
4.0,16.0,0.0,2020
118.0,28.0,33.0,2020
45.0,0.0,17.0,2020
2513.0,2352.0,1037.0,2020
708.0,670.0,343.0,2020
109.0,84.0,55.0,2020
431.0,492.0,210.0,2020
4694.0,3849.0,1718.0,2020
1562.0,1334.0,582.0,2020
105.0,218.0,48.0,2020
9024.0,10537.0,1427.0,2020
4289.0,3533.0,1440.0,2020
20.0,48.0,12.0,2020
323.0,267.0,109.0,2020
7.0,5.0,5.0,2020
379.0,264.0,99.0,2020
15.0,0.0,0.0,2020
15.0,75.0,7.0,2020
110.0,67.0,43.0,2020
28.0,11.0,5.0,2020
4.0,7.0,0.0,2020
21.0,3.0,3.0,2020
11.0,14.0,5.0,2020
286.0,72.0,121.0,2020
72.0,71.0,17.0,2020
2058.0,1299.0,599.0,2020
1029.0,469.0,401.0,2020
938.0,1037.0,279.0,2020
79.0,78.0,24.0,2020
2020.0,1797.0,607.0,2020
124.0,50.0,46.0,2020
673.0,251.0,199.0,2020
51.0,46.0,23.0,2020
5686.0,5453.0,2095.0,2020
3234.0,2422.0,1146.0,2020
953.0,981.0,409.0,2020
1038.0,577.0,334.0,2020
3701.0,3275.0,808.0,2020
9.0,53.0,0.0,2020
189.0,154.0,78.0,2020
302.0,396.0,189.0,2020
1085.0,1643.0,1202.0,2020
2289.0,1903.0,623.0,2020
1054.0,886.0,372.0,2020
94.0,43.0,0.0,2020
303.0,370.0,93.0,2020
80.0,68.0,32.0,2020
0.0,0.0,0.0,2020
2916.0,2311.0,699.0,2020
2434.0,1999.0,631.0,2020
13.0,10.0,5.0,2020
11.0,7.0,2.0,2020
6.0,1.0,0.0,2020
21.0,20.0,5.0,2020
487.0,378.0,214.0,2020
1443.0,1264.0,479.0,2020
188.0,114.0,55.0,2020
534.0,145.0,63.0,2020
0.0,0.0,0.0,2020
188.0,167.0,105.0,2020
1562.0,1667.0,613.0,2020
1449.0,968.0,451.0,2020
83.0,76.0,46.0,2020
43.0,57.0,12.0,2020
13.0,0.0,0.0,2020
18.0,13.0,12.0,2020
973.0,811.0,323.0,2020
12.0,6.0,1.0,2020
77.0,29.0,22.0,2020
545.0,286.0,170.0,2020
40.0,14.0,0.0,2020
701.0,661.0,259.0,2020
1726.0,1796.0,786.0,2020
1714.0,1137.0,693.0,2020
425.0,454.0,146.0,2020
3046.0,2453.0,966.0,2020
1853.0,1507.0,603.0,2020
121.0,28.0,0.0,2020
89.0,62.0,54.0,2020
125.0,249.0,31.0,2020
195.0,119.0,44.0,2020
196.0,240.0,67.0,2020
142.0,101.0,33.0,2020
45.0,32.0,32.0,2020
1315.0,1324.0,526.0,2020
757.0,422.0,270.0,2020
1042.0,1073.0,323.0,2020
685.0,346.0,187.0,2020
563.0,260.0,211.0,2020
351.0,315.0,123.0,2020
163.0,65.0,29.0,2020
231.0,237.0,112.0,2020
118.0,103.0,73.0,2020
20.0,25.0,8.0,2020
94.0,151.0,8.0,2020
101.0,53.0,24.0,2020
126.0,151.0,45.0,2020
448.0,85.0,53.0,2020
120.0,79.0,49.0,2020
103.0,16.0,20.0,2020
0.0,0.0,0.0,2020
129.0,96.0,29.0,2020
56.0,15.0,6.0,2020
59.0,13.0,10.0,2020
130.0,58.0,37.0,2020
300.0,305.0,45.0,2020
86.0,86.0,26.0,2020
509.0,413.0,238.0,2020
0.0,27.0,0.0,2020
0.0,0.0,0.0,2020
357.0,264.0,105.0,2020
24.0,67.0,15.0,2020
214.0,238.0,61.0,2020
18.0,15.0,9.0,2020
12.0,38.0,12.0,2020
30.0,0.0,14.0,2020
8.0,7.0,0.0,2020
1479.0,927.0,544.0,2020
1013.0,701.0,375.0,2020
493.0,311.0,181.0,2020
595.0,513.0,155.0,2020
216.0,269.0,115.0,2020
172.0,104.0,69.0,2020
321.0,274.0,98.0,2020
0.0,0.0,0.0,2020
56.0,32.0,19.0,2020
6.0,7.0,1.0,2020
4.0,2.0,0.0,2020
19.0,9.0,4.0,2020
52.0,37.0,14.0,2020
30.0,11.0,7.0,2020
377.0,222.0,124.0,2020
4.0,0.0,0.0,2020
19.0,17.0,12.0,2020
21.0,43.0,10.0,2020
20.0,7.0,4.0,2020
3.0,24.0,2.0,2020
35.0,5.0,4.0,2020
619.0,456.0,235.0,2020
120.0,108.0,38.0,2020
55.0,43.0,18.0,2020
54.0,26.0,26.0,2020
28.0,30.0,7.0,2020
527.0,424.0,138.0,2020
491.0,217.0,108.0,2020
131.0,123.0,63.0,2020
0.0,0.0,0.0,2020
26.0,11.0,10.0,2020
20.0,11.0,11.0,2020
11.0,34.0,8.0,2020
512.0,333.0,115.0,2020
1967.0,1829.0,722.0,2020
247.0,280.0,102.0,2020
2422.0,1518.0,646.0,2020
197.0,104.0,81.0,2020
25.0,35.0,9.0,2020
13.0,0.0,0.0,2020
21.0,29.0,19.0,2020
0.0,0.0,0.0,2020
0.0,0.0,0.0,2020
0.0,25.0,0.0,2020
0.0,0.0,0.0,2020
0.0,0.0,0.0,2020
0.0,0.0,0.0,2020
15.0,20.0,5.0,2020
0.0,0.0,0.0,2020
26.0,56.0,26.0,2020
0.0,0.0,0.0,2020
0.0,0.0,0.0,2020
15.0,26.0,3.0,2020
33.0,20.0,11.0,2020
0.0,0.0,0.0,2020
770.0,420.0,162.0,2020
574.0,732.0,165.0,2020
73.0,21.0,22.0,2020
4.0,0.0,0.0,2020
114.0,93.0,45.0,2020
613.0,513.0,201.0,2020
254.0,126.0,94.0,2020
66.0,6.0,14.0,2020
380.0,476.0,237.0,2020
72.0,45.0,29.0,2020
175.0,101.0,56.0,2020
382.0,272.0,124.0,2020
147.0,71.0,58.0,2020
7.0,16.0,1.0,2020
135.0,166.0,51.0,2020
40.0,33.0,33.0,2020
15.0,38.0,5.0,2020
7.0,5.0,5.0,2020
168.0,93.0,73.0,2020
61.0,17.0,8.0,2020
164.0,193.0,77.0,2020
29.0,31.0,23.0,2020
31.0,134.0,10.0,2020
1394.0,855.0,267.0,2020
221.0,271.0,78.0,2020
1357.0,1359.0,429.0,2020
146.0,132.0,55.0,2020
67.0,26.0,11.0,2020
10.0,21.0,0.0,2020
175.0,41.0,37.0,2020
53.0,43.0,19.0,2020
403.0,288.0,140.0,2020
1755.0,1674.0,663.0,2020
326.0,286.0,159.0,2020
621.0,693.0,259.0,2020
302.0,246.0,93.0,2020
554.0,549.0,226.0,2020
93.0,30.0,18.0,2020
56.0,32.0,23.0,2020
0.0,0.0,0.0,2020
702.0,1052.0,365.0,2020
0.0,0.0,0.0,2020
87.0,46.0,21.0,2020
691.0,635.0,217.0,2020
298.0,193.0,131.0,2020
134.0,240.0,76.0,2020
688.0,472.0,196.0,2020
124.0,134.0,31.0,2020
7.0,9.0,6.0,2020
0.0,0.0,0.0,2020
102.0,71.0,23.0,2020
2855.0,3018.0,948.0,2020
1039.0,959.0,404.0,2020
5408.0,4577.0,1896.0,2020
19.0,30.0,17.0,2020
567.0,307.0,135.0,2020
68.0,32.0,8.0,2020
0.0,91.0,0.0,2020
274.0,236.0,105.0,2020
301.0,133.0,83.0,2020
800.0,865.0,333.0,2020
540.0,226.0,98.0,2020
33.0,26.0,8.0,2020
0.0,36.0,12.0,2020
34.0,34.0,16.0,2020
268.0,73.0,66.0,2020
24.0,30.0,13.0,2020
123.0,0.0,0.0,2020
4.0,0.0,0.0,2020
17.0,5.0,0.0,2020
12.0,30.0,4.0,2020
1487.0,1290.0,598.0,2020
2.0,8.0,0.0,2020
180.0,188.0,72.0,2020
50.0,48.0,36.0,2020
21.0,6.0,0.0,2020
10.0,10.0,7.0,2020
41.0,19.0,7.0,2020
618.0,603.0,203.0,2020
506.0,349.0,134.0,2020
25.0,13.0,18.0,2020
381.0,407.0,192.0,2020
63.0,73.0,23.0,2020
299.0,135.0,121.0,2020
40.0,30.0,2.0,2020
1590.0,859.0,617.0,2020
405.0,309.0,137.0,2020
59.0,26.0,9.0,2020
30.0,34.0,7.0,2020
0.0,6.0,0.0,2020
0.0,0.0,0.0,2020
79.0,94.0,30.0,2020
685.0,607.0,201.0,2020
98.0,55.0,31.0,2020
237.0,208.0,84.0,2020
716.0,1035.0,226.0,2020
142.0,77.0,42.0,2020
260.0,160.0,87.0,2020
406.0,347.0,126.0,2020
394.0,278.0,119.0,2020
16.0,5.0,2.0,2020
385.0,307.0,127.0,2020
152.0,179.0,104.0,2020
364.0,242.0,130.0,2020
133.0,86.0,77.0,2020
155.0,162.0,94.0,2020
2140.0,1633.0,789.0,2020
0.0,0.0,0.0,2020
28.0,36.0,25.0,2020
529.0,540.0,156.0,2020
1194.0,988.0,359.0,2020
12.0,0.0,0.0,2020
227.0,179.0,81.0,2020
130.0,229.0,91.0,2020
237.0,172.0,65.0,2020
182.0,144.0,67.0,2020
147.0,115.0,36.0,2020
36.0,12.0,16.0,2020
62.0,70.0,25.0,2020
953.0,711.0,295.0,2020
109.0,40.0,47.0,2020
1762.0,1370.0,656.0,2020
219.0,183.0,81.0,2020
0.0,0.0,0.0,2020
35.0,18.0,13.0,2020
306.0,376.0,107.0,2020
137.0,76.0,50.0,2020
21.0,47.0,5.0,2020
57.0,40.0,13.0,2020
236.0,143.0,100.0,2020
177.0,129.0,37.0,2020
73.0,69.0,27.0,2020
980.0,1233.0,194.0,2020
204.0,118.0,45.0,2020
20.0,9.0,1.0,2020
18.0,23.0,10.0,2020
292.0,104.0,91.0,2020
27.0,51.0,22.0,2020
183.0,149.0,34.0,2020
158.0,55.0,36.0,2020
159.0,121.0,56.0,2020
0.0,0.0,0.0,2020
38.0,24.0,6.0,2020
44.0,68.0,36.0,2020
187.0,159.0,47.0,2020
303.0,152.0,57.0,2020
117.0,68.0,0.0,2020
382.0,265.0,119.0,2020
565.0,445.0,116.0,2020
2049.0,1705.0,1056.0,2020
91.0,37.0,0.0,2020
4152.0,3426.0,1339.0,2020
178.0,129.0,62.0,2020
608.0,230.0,180.0,2020
84.0,73.0,36.0,2020
367.0,218.0,145.0,2020
1813.0,1257.0,619.0,2020
0.0,0.0,0.0,2020
67.0,79.0,37.0,2020
0.0,0.0,0.0,2020
1799.0,989.0,88.0,2020
593.0,875.0,177.0,2020
555.0,421.0,158.0,2020
1038.0,857.0,395.0,2020
1822.0,1287.0,334.0,2020
3324.0,2434.0,1026.0,2020
703.0,466.0,174.0,2020
62.0,138.0,0.0,2020
472.0,292.0,151.0,2020
265.0,191.0,62.0,2020
319.0,139.0,44.0,2020
1488.0,905.0,296.0,2020
1548.0,1374.0,274.0,2020
329.0,132.0,65.0,2020
49.0,127.0,0.0,2020
0.0,0.0,0.0,2020
431.0,293.0,138.0,2020
1442.0,822.0,469.0,2020
2033.0,2308.0,925.0,2020
454.0,82.0,57.0,2020
831.0,684.0,241.0,2020
73.0,17.0,7.0,2020
41.0,47.0,20.0,2020
1086.0,574.0,305.0,2020
27.0,8.0,0.0,2020
13.0,16.0,4.0,2020
73.0,115.0,32.0,2020
34.0,13.0,8.0,2020
55.0,25.0,20.0,2020
303.0,306.0,90.0,2020
1.0,4.0,2.0,2020
125.0,50.0,33.0,2020
224.0,163.0,67.0,2020
64.0,88.0,36.0,2020
153.0,70.0,55.0,2020
217.0,208.0,56.0,2020
307.0,328.0,88.0,2020
364.0,376.0,118.0,2020
278.0,331.0,142.0,2020
186.0,125.0,52.0,2020
497.0,284.0,117.0,2020
619.0,460.0,142.0,2020
196.0,106.0,63.0,2020
60.0,77.0,15.0,2020
412.0,208.0,105.0,2020
1767.0,1201.0,580.0,2020
8.0,88.0,0.0,2020
182.0,172.0,83.0,2020
76.0,57.0,17.0,2020
218.0,152.0,70.0,2020
1155.0,771.0,392.0,2020
52.0,55.0,4.0,2020
1568.0,1736.0,680.0,2020
883.0,585.0,329.0,2020
5097.0,3713.0,1621.0,2020
4.0,4.0,1.0,2020
44.0,25.0,2.0,2020
135.0,103.0,46.0,2020
9.0,22.0,5.0,2020
1084.0,1053.0,301.0,2020
5372.0,4265.0,2121.0,2020
1247.0,628.0,345.0,2020
88.0,69.0,17.0,2020
49.0,50.0,2.0,2020
48.0,47.0,24.0,2020
92.0,159.0,59.0,2020
91.0,54.0,27.0,2020
222.0,230.0,48.0,2020
417.0,335.0,204.0,2020
88.0,292.0,33.0,2020
140.0,64.0,35.0,2020
146.0,188.0,94.0,2020
86.0,109.0,52.0,2020
0.0,0.0,0.0,2020
43.0,57.0,30.0,2020
5.0,0.0,0.0,2020
41.0,148.0,31.0,2020
481.0,554.0,163.0,2020
28.0,23.0,7.0,2020
962.0,781.0,566.0,2020
778.0,260.0,286.0,2020
185.0,217.0,66.0,2020
68.0,40.0,34.0,2020
353.0,405.0,211.0,2020
1410.0,998.0,451.0,2020
570.0,254.0,122.0,2020
259.0,218.0,94.0,2020
425.0,370.0,165.0,2020
0.0,0.0,0.0,2020
348.0,332.0,147.0,2020
100.0,92.0,46.0,2020
340.0,312.0,204.0,2020
787.0,738.0,55.0,2020
1273.0,901.0,243.0,2020
0.0,0.0,0.0,2020
60.0,79.0,23.0,2020
3270.0,2702.0,1133.0,2020
162.0,97.0,37.0,2020
125.0,80.0,55.0,2020
3680.0,2001.0,1159.0,2020
574.0,460.0,161.0,2020
25.0,0.0,7.0,2020
166.0,167.0,75.0,2020
148.0,113.0,57.0,2020
4881.0,4322.0,1734.0,2020
9203.0,6577.0,3297.0,2020
3159.0,2005.0,1089.0,2020
4678.0,4039.0,1338.0,2020
351.0,356.0,165.0,2020
2939.0,2201.0,917.0,2020
709.0,737.0,391.0,2020
1303.0,1073.0,334.0,2020
577.0,408.0,162.0,2020
368.0,227.0,84.0,2020
2089.0,1287.0,650.0,2020
3092.0,2605.0,1038.0,2020
2211.0,1274.0,474.0,2020
2379.0,1497.0,698.0,2020
2128.0,1453.0,455.0,2020
2057.0,1588.0,560.0,2020
2563.0,2118.0,760.0,2020
5522.0,3946.0,1813.0,2020
436.0,643.0,173.0,2020
935.0,482.0,186.0,2020
400.0,370.0,165.0,2020
45.0,39.0,18.0,2020
1458.0,1490.0,605.0,2020
818.0,472.0,173.0,2020
262.0,149.0,67.0,2020
1411.0,874.0,500.0,2020
1344.0,861.0,531.0,2020
1561.0,1116.0,398.0,2020
1025.0,887.0,293.0,2020
3153.0,2589.0,940.0,2020
6541.0,4304.0,1906.0,2020
1368.0,1363.0,403.0,2020
1621.0,1427.0,685.0,2020
167.0,142.0,82.0,2020
129.0,85.0,27.0,2020
1116.0,1126.0,397.0,2020
1119.0,1162.0,476.0,2020
2580.0,1457.0,780.0,2020
187.0,89.0,55.0,2020
4006.0,3565.0,1394.0,2020
238.0,103.0,66.0,2020
1011.0,578.0,288.0,2020
22.0,34.0,1.0,2020
1883.0,1669.0,725.0,2020
42.0,57.0,13.0,2020
4634.0,3740.0,303.0,2020
3347.0,3413.0,1090.0,2020
451.0,190.0,176.0,2020
2170.0,1627.0,811.0,2020
25.0,26.0,12.0,2020
34.0,0.0,0.0,2020
1856.0,1184.0,613.0,2020
104.0,134.0,50.0,2020
449.0,554.0,207.0,2020
73.0,31.0,13.0,2020
3271.0,2282.0,1114.0,2020
131.0,102.0,93.0,2020
740.0,450.0,279.0,2020
269.0,90.0,46.0,2020
308.0,224.0,86.0,2020
177.0,224.0,98.0,2020
3520.0,1870.0,889.0,2020
160.0,264.0,57.0,2020
85.0,134.0,45.0,2020
227.0,129.0,34.0,2020
668.0,473.0,165.0,2020
29.0,14.0,0.0,2020
69.0,47.0,18.0,2020
443.0,493.0,60.0,2020
111.0,85.0,28.0,2020
94.0,76.0,31.0,2020
389.0,169.0,50.0,2020
153.0,141.0,91.0,2020
128.0,89.0,33.0,2020
21.0,13.0,5.0,2020
37.0,62.0,0.0,2020
187.0,204.0,29.0,2020
174.0,45.0,9.0,2020
315.0,343.0,110.0,2020
91.0,53.0,0.0,2020
206.0,159.0,50.0,2020
1904.0,1063.0,552.0,2020
34.0,60.0,15.0,2020
126.0,132.0,49.0,2020
1718.0,1256.0,566.0,2020
1127.0,1106.0,390.0,2020
2163.0,1624.0,857.0,2020
48.0,67.0,22.0,2020
2856.0,2351.0,1102.0,2020
3368.0,2457.0,1116.0,2020
1789.0,1261.0,581.0,2020
1723.0,1330.0,507.0,2020
166.0,293.0,56.0,2020
195.0,0.0,32.0,2020
146.0,19.0,24.0,2020
165.0,99.0,33.0,2020
4058.0,3300.0,1502.0,2020
3822.0,3165.0,1285.0,2020
2286.0,2267.0,801.0,2020
1676.0,1229.0,565.0,2020
1222.0,1484.0,551.0,2020
88.0,69.0,72.0,2020
